Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDJ09,15.0,0.0,0.058513255,13.0,46.9744,OUT045,2002,1.0,1.0,1.0,679.116
DRQ35,9.3,0.0,0.042357203,7.0,123.2388,OUT049,1999,1.0,0.0,1.0,1857.582
FDV38,19.25,0.0,0.101932076,4.0,54.5956,OUT049,1999,1.0,0.0,1.0,764.3384
FDJ60,19.35,1.0,0.062476391,0.0,164.5184,OUT013,1987,0.0,2.0,1.0,1651.184
FDJ15,11.35,1.0,0.023454399,4.0,181.9608,OUT017,2007,1.0,1.0,1.0,1653.8472
FDR08,18.7,0.0,0.037681448,6.0,111.0886,OUT049,1999,1.0,0.0,1.0,222.3772
FDZ55,6.055,0.0,0.025408702,6.0,160.892,OUT046,1997,2.0,0.0,1.0,2396.88
FDL10,8.395,0.0,0.039572298,13.0,100.9042,OUT045,2002,1.0,1.0,1.0,1686.4714
FDJ34,12.857645184136183,1.0,0.093202196,13.0,125.5704,OUT027,1985,1.0,2.0,3.0,1001.3632
FDW60,12.857645184136183,1.0,0.016979326,0.0,177.037,OUT027,1985,1.0,2.0,3.0,3352.303
FDK08,9.195,1.0,0.122304725,6.0,99.2016,OUT046,1997,2.0,0.0,1.0,809.6128
NCE42,21.1,0.0,0.010600287,9.0,233.9958,OUT035,2004,2.0,1.0,1.0,1869.5664
FDR39,20.35,0.0,0.084273286,10.0,181.7292,OUT017,2007,1.0,1.0,1.0,4013.4424
NCN17,11.0,0.0,0.055162827,8.0,100.3358,OUT018,2009,1.0,2.0,2.0,904.8222
NCR05,10.1,0.0,0.054741627,8.0,200.2084,OUT045,2002,1.0,1.0,1.0,3174.5344
FDV48,12.857645184136183,1.0,0.051366901,0.0,77.0644,OUT027,1985,1.0,2.0,3.0,3221.1404
DRF27,8.93,0.0,0.028533032,4.0,151.434,OUT018,2009,1.0,2.0,2.0,1225.072
NCF07,9.0,0.0,0.032072321,9.0,102.2016,OUT049,1999,1.0,0.0,1.0,1416.8224
FDF40,20.25,1.0,0.022507877,4.0,248.1092,OUT035,2004,2.0,1.0,1.0,4731.1748
FDO28,5.765,0.0,0.072410764,5.0,122.5098,OUT049,1999,1.0,0.0,1.0,1084.5882
FDB23,19.2,1.0,0.005611367,15.0,226.2062,OUT018,2009,1.0,2.0,2.0,1579.9434
FDV48,9.195,1.0,0.051697108,0.0,79.2644,OUT049,1999,1.0,0.0,1.0,864.2084
FDM45,8.655,1.0,0.08819473,13.0,119.6756,OUT046,1997,2.0,0.0,1.0,2423.512
FDC16,11.5,1.0,0.020611526,4.0,84.954,OUT045,2002,1.0,1.0,1.0,865.54
DRE25,12.857645184136183,0.0,0.072928316,14.0,94.412,OUT027,1985,1.0,2.0,3.0,1304.968
FDY35,17.6,1.0,0.0160526,1.0,43.9402,OUT049,1999,1.0,0.0,1.0,1286.3256
FDR22,19.35,1.0,0.018600249,13.0,110.2544,OUT045,2002,1.0,1.0,1.0,2908.2144
FDZ10,17.85,0.0,0.04453262,13.0,127.202,OUT049,1999,1.0,0.0,1.0,2656.542
FDY15,12.857645184136183,1.0,0.299097859,4.0,157.863,OUT019,1985,2.0,0.0,0.0,469.389
DRA24,19.35,1.0,0.039895009,14.0,162.4868,OUT013,1987,0.0,2.0,1.0,4422.2436
FDV37,13.0,1.0,0.083683243,3.0,198.5426,OUT045,2002,1.0,1.0,1.0,1186.4556
FDO10,13.65,1.0,0.012749289,13.0,58.8588,OUT035,2004,2.0,1.0,1.0,973.3996
FDR59,12.857645184136183,1.0,0.063554289,1.0,263.6594,OUT027,1985,1.0,2.0,3.0,3401.5722
FDR34,17.0,1.0,0.016030344,13.0,228.0352,OUT018,2009,1.0,2.0,2.0,2748.4224
FDG16,15.25,0.0,0.090324849,5.0,214.4192,OUT017,2007,1.0,1.0,1.0,4961.5416
FDO03,12.857645184136183,1.0,0.03670437,10.0,228.1352,OUT027,1985,1.0,2.0,3.0,9390.4432
FDC09,15.5,1.0,0.026342897,6.0,104.1332,OUT049,1999,1.0,0.0,1.0,1230.3984
FDJ52,7.145,0.0,0.017783501,5.0,159.4578,OUT035,2004,2.0,1.0,1.0,3209.156
FDL33,7.235,0.0,0.167316771,13.0,197.5452,OUT010,1998,1.0,2.0,0.0,195.7452
FDJ53,10.5,0.0,0.071660976,5.0,119.7098,OUT017,2007,1.0,1.0,1.0,2410.196
FDX08,12.857645184136183,0.0,0.039576776,6.0,179.9318,OUT019,1985,2.0,0.0,0.0,360.8636
FDK32,16.25,1.0,0.049074897,6.0,154.2682,OUT045,2002,1.0,1.0,1.0,3354.3004
FDM20,10.0,0.0,0.038904624,6.0,245.4144,OUT017,2007,1.0,1.0,1.0,6615.3888
NCJ42,19.75,0.0,0.01438222,9.0,102.2332,OUT017,2007,1.0,1.0,1.0,3075.996
FDI50,8.42,1.0,0.030968306,3.0,227.8352,OUT018,2009,1.0,2.0,2.0,3435.528
FDZ15,13.1,0.0,0.0,4.0,117.8782,OUT035,2004,2.0,1.0,1.0,2741.0986
NCK18,9.6,0.0,0.0,9.0,164.2184,OUT045,2002,1.0,1.0,1.0,1981.4208
FDW33,9.395,0.0,0.099681254,13.0,106.428,OUT017,2007,1.0,1.0,1.0,1917.504
NCT05,10.895,0.0,0.021037197,8.0,255.9672,OUT018,2009,1.0,2.0,2.0,4857.6768
FDZ16,12.857645184136183,1.0,0.279886948,5.0,193.1478,OUT019,1985,2.0,0.0,0.0,387.4956
NCV17,18.85,0.0,0.016107549,8.0,129.7626,OUT046,1997,2.0,0.0,1.0,3016.7398
FDE34,9.195,0.0,0.108330902,13.0,183.6634,OUT018,2009,1.0,2.0,2.0,2726.451
FDH44,19.1,1.0,0.025924623,6.0,148.0418,OUT045,2002,1.0,1.0,1.0,3825.6868
NCK06,5.03,0.0,0.008664064,9.0,119.3756,OUT045,2002,1.0,1.0,1.0,605.878
FDS46,17.6,1.0,0.047330801,13.0,120.8782,OUT049,1999,1.0,0.0,1.0,2621.9204
NCO42,21.25,0.0,0.024756031,9.0,146.7102,OUT018,2009,1.0,2.0,2.0,1603.9122
FDL13,13.85,1.0,0.056406129,2.0,231.43,OUT049,1999,1.0,0.0,1.0,3029.39
FDK14,6.98,0.0,0.0413383,3.0,83.3934,OUT017,2007,1.0,1.0,1.0,491.3604
FDX13,7.725,0.0,0.047879864,3.0,250.2092,OUT045,2002,1.0,1.0,1.0,3984.1472
DRI47,14.7,0.0,0.021005399,7.0,144.5128,OUT018,2009,1.0,2.0,2.0,2588.6304
FDG22,17.6,1.0,0.041615224,13.0,37.219,OUT017,2007,1.0,1.0,1.0,366.19
FDA13,15.85,0.0,0.07867708,3.0,37.8506,OUT049,1999,1.0,0.0,1.0,341.5554
FDE46,18.6,0.0,0.015769693,13.0,152.1366,OUT046,1997,2.0,0.0,1.0,1813.6392
FDX25,16.7,0.0,0.102633047,3.0,180.8292,OUT017,2007,1.0,1.0,1.0,3466.1548
FDC58,10.195,0.0,0.04217956,13.0,44.2428,OUT017,2007,1.0,1.0,1.0,703.0848
NCA42,6.965,0.0,0.028710065,9.0,158.1604,OUT017,2007,1.0,1.0,1.0,2693.8268
FDV01,19.2,1.0,0.085082648,3.0,153.5314,OUT049,1999,1.0,0.0,1.0,2171.8396
FDU24,6.78,1.0,0.140163038,0.0,94.212,OUT046,1997,2.0,0.0,1.0,1025.332
FDO51,6.785,1.0,0.042153502,10.0,44.0112,OUT018,2009,1.0,2.0,2.0,340.8896
NCN14,19.1,0.0,0.15385153,11.0,185.1608,OUT010,1998,1.0,2.0,0.0,551.2824
FDT37,12.857645184136183,0.0,0.061753511,3.0,253.3014,OUT019,1985,2.0,0.0,0.0,510.0028
FDY09,15.6,0.0,0.042179884,13.0,174.7054,OUT010,1998,1.0,2.0,0.0,175.1054
NCG06,16.35,0.0,0.029420857,9.0,256.9646,OUT013,1987,0.0,2.0,1.0,4637.9628
FDG40,13.65,0.0,0.066657791,5.0,32.6558,OUT010,1998,1.0,2.0,0.0,67.9116
FDQ47,7.155,1.0,0.168154574,1.0,33.7874,OUT035,2004,2.0,1.0,1.0,882.185
DRH59,10.8,0.0,0.097805615,7.0,73.938,OUT010,1998,1.0,2.0,0.0,73.238
FDH48,13.5,0.0,0.06082246,0.0,85.154,OUT017,2007,1.0,1.0,1.0,605.878
FDE34,9.195,0.0,0.107870997,13.0,181.2634,OUT035,2004,2.0,1.0,1.0,2362.9242
NCM05,6.825,0.0,0.059940022,8.0,262.4226,OUT049,1999,1.0,0.0,1.0,3964.839
FDU55,16.2,0.0,0.035967107,6.0,260.3278,OUT049,1999,1.0,0.0,1.0,7549.5062
FDS60,20.85,0.0,0.032442388,0.0,178.366,OUT035,2004,2.0,1.0,1.0,4673.916
FDZ32,7.785,1.0,0.0,6.0,106.4964,OUT013,1987,0.0,2.0,1.0,1577.946
FDP12,9.8,1.0,0.045358609,0.0,36.1874,OUT045,2002,1.0,1.0,1.0,423.4488
NCL31,12.857645184136183,0.0,0.119698523,11.0,143.047,OUT027,1985,1.0,2.0,3.0,3578.675
FDR32,12.857645184136183,1.0,0.150238656,6.0,229.3694,OUT019,1985,2.0,0.0,0.0,228.3694
FDL08,12.857645184136183,0.0,0.049478259,6.0,245.4144,OUT027,1985,1.0,2.0,3.0,3675.216
FDY34,10.5,1.0,0.010998932,13.0,164.3842,OUT049,1999,1.0,0.0,1.0,1823.6262
DRG23,8.88,0.0,0.0,7.0,154.0682,OUT018,2009,1.0,2.0,2.0,2896.8958
FDD04,16.0,0.0,0.08989642,4.0,143.4154,OUT013,1987,0.0,2.0,1.0,1985.4156
FDX37,16.2,0.0,0.063385859,3.0,98.17,OUT017,2007,1.0,1.0,1.0,2696.49
FDM09,11.15,1.0,0.086281593,13.0,170.579,OUT018,2009,1.0,2.0,2.0,1358.232
FDA52,16.2,1.0,0.128315409,5.0,178.137,OUT013,1987,0.0,2.0,1.0,3881.614
NCV41,14.35,0.0,0.017108186,8.0,110.3228,OUT018,2009,1.0,2.0,2.0,552.614
FDB20,7.72,0.0,0.051970838,6.0,79.7986,OUT035,2004,2.0,1.0,1.0,2336.958
FDD28,10.695,0.0,0.0,5.0,60.5904,OUT017,2007,1.0,1.0,1.0,410.1328
FDI38,13.35,1.0,0.024482433,3.0,205.7638,OUT010,1998,1.0,2.0,0.0,621.1914
FDA28,16.1,1.0,0.047792845,5.0,126.1362,OUT035,2004,2.0,1.0,1.0,3271.7412
FDB32,12.857645184136183,0.0,0.023339367,6.0,94.8778,OUT027,1985,1.0,2.0,3.0,4036.7454
NCS54,13.6,0.0,0.009991273,9.0,175.537,OUT035,2004,2.0,1.0,1.0,3705.177
NCA17,20.6,0.0,0.045675104,8.0,150.9392,OUT017,2007,1.0,1.0,1.0,4026.7584
FDR14,11.65,0.0,0.173904193,4.0,52.3298,OUT013,1987,0.0,2.0,1.0,269.649
FDS58,9.285,1.0,0.021039273,13.0,160.0578,OUT049,1999,1.0,0.0,1.0,2567.3248
FDU08,10.3,0.0,0.027426689,6.0,97.3042,OUT018,2009,1.0,2.0,2.0,694.4294
FDI60,7.22,1.0,0.064141866,0.0,61.251,OUT010,1998,1.0,2.0,0.0,126.502
FDU40,20.85,0.0,0.037556341,5.0,195.3478,OUT018,2009,1.0,2.0,2.0,1937.478
FDX46,12.857645184136183,1.0,0.057835325,13.0,57.5562,OUT027,1985,1.0,2.0,3.0,2548.0166
FDG41,8.84,1.0,0.076995176,5.0,112.0228,OUT017,2007,1.0,1.0,1.0,1215.7508
FDD14,12.857645184136183,0.0,0.297312685,3.0,185.4266,OUT019,1985,2.0,0.0,0.0,368.8532
FDX45,12.857645184136183,0.0,0.104348025,13.0,156.263,OUT027,1985,1.0,2.0,3.0,4850.353
NCN30,16.35,0.0,0.016989991,9.0,98.541,OUT035,2004,2.0,1.0,1.0,772.328
DRH13,8.575,0.0,0.023885957,14.0,106.628,OUT046,1997,2.0,0.0,1.0,958.752
NCP30,20.5,0.0,0.032954044,9.0,39.3822,OUT017,2007,1.0,1.0,1.0,314.2576
FDT52,9.695,1.0,0.047429578,5.0,245.8144,OUT046,1997,2.0,0.0,1.0,3430.2016
FDS36,8.38,1.0,0.047152554,0.0,110.157,OUT017,2007,1.0,1.0,1.0,3185.853
FDB03,17.75,1.0,0.157470693,4.0,239.1538,OUT018,2009,1.0,2.0,2.0,4326.3684
FDO09,13.5,1.0,0.125274674,13.0,262.191,OUT046,1997,2.0,0.0,1.0,2366.919
FDD28,12.857645184136183,0.0,0.053038775,5.0,59.5904,OUT027,1985,1.0,2.0,3.0,1640.5312
FDF08,14.3,1.0,0.065339802,6.0,89.1856,OUT045,2002,1.0,1.0,1.0,1845.5976
FDB49,8.3,1.0,0.05046718,0.0,97.6384,OUT010,1998,1.0,2.0,0.0,197.0768
FDB08,6.055,0.0,0.0,6.0,162.3578,OUT035,2004,2.0,1.0,1.0,1604.578
NCP06,20.7,0.0,0.039306822,9.0,150.7366,OUT049,1999,1.0,0.0,1.0,3325.0052
FDH28,15.85,1.0,0.110254143,5.0,37.3506,OUT045,2002,1.0,1.0,1.0,341.5554
FDU20,12.857645184136183,1.0,0.037569401,6.0,120.7098,OUT019,1985,2.0,0.0,0.0,361.5294
DRB25,12.3,0.0,0.069852615,14.0,107.4938,OUT017,2007,1.0,1.0,1.0,2358.2636
NCM30,19.1,0.0,0.067676056,9.0,40.8796,OUT017,2007,1.0,1.0,1.0,371.5164
FDU57,8.27,1.0,0.149895348,13.0,152.0708,OUT010,1998,1.0,2.0,0.0,451.4124
FDF56,12.857645184136183,1.0,0.209162936,6.0,179.1976,OUT019,1985,2.0,0.0,0.0,543.2928
NCT30,9.1,0.0,0.080277707,9.0,47.2718,OUT035,2004,2.0,1.0,1.0,850.8924
FDX15,17.2,0.0,0.156935553,10.0,160.6578,OUT018,2009,1.0,2.0,2.0,1925.4936
FDX58,13.15,0.0,0.044011225,13.0,181.295,OUT017,2007,1.0,1.0,1.0,4028.09
FDQ08,15.7,1.0,0.031685529,6.0,63.1536,OUT010,1998,1.0,2.0,0.0,122.5072
DRL23,18.35,0.0,0.015291576,7.0,106.1938,OUT013,1987,0.0,2.0,1.0,1607.907
FDA25,16.5,1.0,0.068112874,3.0,104.599,OUT035,2004,2.0,1.0,1.0,2889.572
FDV09,12.1,0.0,0.020600553,13.0,147.5734,OUT049,1999,1.0,0.0,1.0,3414.8882
FDQ46,7.51,0.0,0.10423592,13.0,111.7544,OUT018,2009,1.0,2.0,2.0,2460.7968
FDH41,12.857645184136183,0.0,0.081614376,5.0,214.7534,OUT027,1985,1.0,2.0,3.0,5806.4418
FDY20,12.5,1.0,0.082215187,6.0,91.4488,OUT017,2007,1.0,1.0,1.0,1086.5856
FDO37,8.06,0.0,0.021372636,2.0,231.7326,OUT035,2004,2.0,1.0,1.0,5313.7498
FDZ55,6.055,0.0,0.025460232,6.0,160.892,OUT045,2002,1.0,1.0,1.0,1917.504
FDS32,12.857645184136183,1.0,0.029510313,6.0,141.9838,OUT027,1985,1.0,2.0,3.0,4354.9978
FDV50,14.3,0.0,0.122761775,4.0,124.373,OUT049,1999,1.0,0.0,1.0,2093.941
NCV30,20.2,0.0,0.066065799,9.0,61.351,OUT045,2002,1.0,1.0,1.0,1201.769
FDP16,18.6,0.0,0.039454924,5.0,244.0802,OUT018,2009,1.0,2.0,2.0,3193.8426
FDW39,6.69,1.0,0.036910398,10.0,175.037,OUT046,1997,2.0,0.0,1.0,2117.244
FDN39,19.35,1.0,0.0,10.0,169.0816,OUT013,1987,0.0,2.0,1.0,3523.4136
FDV55,17.75,0.0,0.055159054,6.0,145.6444,OUT049,1999,1.0,0.0,1.0,2467.4548
FDZ20,16.1,0.0,0.034300475,6.0,253.2356,OUT035,2004,2.0,1.0,1.0,5849.7188
FDK02,12.5,0.0,0.112399145,3.0,120.444,OUT049,1999,1.0,0.0,1.0,1438.128
FDK10,5.785,1.0,0.040523265,13.0,177.866,OUT018,2009,1.0,2.0,2.0,4853.682
NCQ41,14.8,0.0,0.019559746,8.0,193.7794,OUT018,2009,1.0,2.0,2.0,2926.191
FDA11,7.75,0.0,0.043483398,0.0,94.3436,OUT017,2007,1.0,1.0,1.0,2363.59
FDN13,18.6,0.0,0.152366659,2.0,98.5358,OUT045,2002,1.0,1.0,1.0,1306.9654
NCA42,6.965,0.0,0.047784475,9.0,158.8604,OUT010,1998,1.0,2.0,0.0,316.9208
NCX30,16.7,0.0,0.026598474,9.0,245.8776,OUT013,1987,0.0,2.0,1.0,4210.5192
FDL10,12.857645184136183,0.0,0.039300964,13.0,99.5042,OUT027,1985,1.0,2.0,3.0,1884.8798
FDQ33,13.35,0.0,0.091348964,13.0,150.3708,OUT049,1999,1.0,0.0,1.0,4363.6532
NCE42,21.1,0.0,0.010602292,9.0,235.3958,OUT046,1997,2.0,0.0,1.0,3271.7412
FDH58,12.3,0.0,0.0,13.0,116.4834,OUT018,2009,1.0,2.0,2.0,1842.9344
FDF33,7.97,0.0,0.021579162,12.0,105.9596,OUT045,2002,1.0,1.0,1.0,2049.3324
DRK49,14.15,0.0,0.03593692,14.0,41.0138,OUT035,2004,2.0,1.0,1.0,771.6622
NCK19,9.8,0.0,0.09046564,11.0,193.6478,OUT046,1997,2.0,0.0,1.0,3099.9648
FDT24,12.857645184136183,1.0,0.0,0.0,75.9328,OUT027,1985,1.0,2.0,3.0,3012.0792
FDI57,19.85,0.0,0.054245722,12.0,196.0768,OUT018,2009,1.0,2.0,2.0,5518.1504
NCQ06,12.857645184136183,0.0,0.041621987,9.0,253.6014,OUT027,1985,1.0,2.0,3.0,6630.0364
FDB16,8.21,0.0,0.044888397,4.0,87.3198,OUT013,1987,0.0,2.0,1.0,610.5386
FDB57,20.25,1.0,0.018805105,6.0,220.6772,OUT046,1997,2.0,0.0,1.0,2223.772
DRD13,15.0,0.0,0.049279392,14.0,65.7168,OUT018,2009,1.0,2.0,2.0,575.2512
FDC41,15.6,0.0,0.116815953,5.0,75.567,OUT013,1987,0.0,2.0,1.0,1684.474
FDW59,13.15,0.0,0.020698674,1.0,86.3566,OUT013,1987,0.0,2.0,1.0,1099.2358
FDO49,10.6,1.0,0.033103556,2.0,48.9008,OUT049,1999,1.0,0.0,1.0,708.4112
FDO08,11.1,1.0,0.090008963,6.0,164.0526,OUT010,1998,1.0,2.0,0.0,164.4526
NCV06,12.857645184136183,0.0,0.116750407,9.0,195.2478,OUT019,1985,2.0,0.0,0.0,193.7478
NCY06,15.25,0.0,0.061184804,9.0,132.0968,OUT046,1997,2.0,0.0,1.0,3914.904
FDL03,19.25,1.0,0.027190917,10.0,194.811,OUT018,2009,1.0,2.0,2.0,2160.521
NCL31,7.39,0.0,0.120467994,11.0,145.147,OUT049,1999,1.0,0.0,1.0,5296.439
FDU46,10.3,1.0,0.011189235,13.0,86.654,OUT017,2007,1.0,1.0,1.0,2423.512
FDF04,17.5,0.0,0.013714183,5.0,259.2304,OUT017,2007,1.0,1.0,1.0,2841.6344
FDX31,12.857645184136183,1.0,0.0,6.0,234.7958,OUT019,1985,2.0,0.0,0.0,467.3916
FDI24,10.3,0.0,0.078728915,0.0,178.437,OUT035,2004,2.0,1.0,1.0,2822.992
FDY28,12.857645184136183,1.0,0.26639671,5.0,215.6218,OUT019,1985,2.0,0.0,0.0,641.1654
DRN11,7.85,0.0,0.163902159,7.0,143.3444,OUT017,2007,1.0,1.0,1.0,1596.5884
FDB10,10.0,0.0,0.067312613,13.0,234.359,OUT049,1999,1.0,0.0,1.0,3072.667
FDI60,7.22,1.0,0.03832122,0.0,61.851,OUT046,1997,2.0,0.0,1.0,822.263
FDN15,12.857645184136183,0.0,0.016653022,10.0,139.518,OUT027,1985,1.0,2.0,3.0,2936.178
NCE18,10.0,0.0,0.021421289,9.0,248.375,OUT035,2004,2.0,1.0,1.0,7240.575
NCE43,12.857645184136183,0.0,0.102941345,9.0,171.2448,OUT027,1985,1.0,2.0,3.0,4602.0096
NCN53,5.175,0.0,0.030479118,8.0,33.2874,OUT018,2009,1.0,2.0,2.0,635.1732
NCX41,12.857645184136183,0.0,0.031024168,8.0,210.5244,OUT019,1985,2.0,0.0,0.0,1482.0708
FDO52,11.6,1.0,0.077100381,5.0,172.4106,OUT013,1987,0.0,2.0,1.0,1539.9954
FDW45,18.0,0.0,0.038978526,13.0,148.6418,OUT013,1987,0.0,2.0,1.0,2795.6942
FDN45,12.857645184136183,0.0,0.117530851,13.0,222.7088,OUT027,1985,1.0,2.0,3.0,4026.7584
FDD38,16.75,1.0,0.008238064,3.0,101.9674,OUT017,2007,1.0,1.0,1.0,1528.011
FDK27,12.857645184136183,0.0,0.015664229,10.0,122.2756,OUT019,1985,2.0,0.0,0.0,121.1756
FDG40,13.65,0.0,0.039824346,5.0,32.8558,OUT046,1997,2.0,0.0,1.0,645.1602
FDA34,11.5,0.0,0.014883661,15.0,174.508,OUT049,1999,1.0,0.0,1.0,3635.268
FDX48,17.75,1.0,0.038102203,0.0,154.0656,OUT017,2007,1.0,1.0,1.0,1390.1904
FDY37,12.857645184136183,1.0,0.026440214,3.0,143.647,OUT027,1985,1.0,2.0,3.0,2862.94
DRE48,8.43,0.0,0.017396308,14.0,196.0768,OUT018,2009,1.0,2.0,2.0,4138.6128
FDT58,9.0,0.0,0.086088353,13.0,168.7816,OUT049,1999,1.0,0.0,1.0,3355.632
FDA19,7.52,0.0,0.092272132,6.0,128.7994,OUT010,1998,1.0,2.0,0.0,128.4994
FDG52,13.65,0.0,0.065618434,5.0,47.6402,OUT035,2004,2.0,1.0,1.0,459.402
FDA32,12.857645184136183,0.0,0.052691046,6.0,216.3192,OUT019,1985,2.0,0.0,0.0,215.7192
NCM19,12.65,0.0,0.047333044,11.0,113.8202,OUT045,2002,1.0,1.0,1.0,1800.3232
NCF42,17.35,0.0,0.167722519,9.0,176.3712,OUT045,2002,1.0,1.0,1.0,1054.6272
FDV23,11.0,0.0,0.105816753,1.0,126.0046,OUT035,2004,2.0,1.0,1.0,871.5322
DRA59,8.27,1.0,0.214125129,14.0,183.9924,OUT010,1998,1.0,2.0,0.0,185.0924
FDA01,12.857645184136183,1.0,0.054114924,3.0,58.4904,OUT027,1985,1.0,2.0,3.0,1054.6272
FDX44,12.857645184136183,0.0,0.042758477,6.0,88.4172,OUT027,1985,1.0,2.0,3.0,2051.9956
FDW25,5.175,0.0,0.037391881,3.0,83.2224,OUT035,2004,2.0,1.0,1.0,1789.6704
NCM05,12.857645184136183,0.0,0.104784329,8.0,266.0226,OUT019,1985,2.0,0.0,0.0,528.6452
NCJ54,9.895,0.0,0.060055757,9.0,234.2642,OUT035,2004,2.0,1.0,1.0,3717.8272
NCK07,10.65,0.0,0.048885018,11.0,166.1526,OUT018,2009,1.0,2.0,2.0,1973.4312
NCX05,15.2,0.0,0.097611115,8.0,116.5492,OUT017,2007,1.0,1.0,1.0,810.9444
FDV39,11.3,0.0,0.007279889,10.0,199.3426,OUT046,1997,2.0,0.0,1.0,2372.9112
FDI19,15.1,0.0,0.0,10.0,244.2512,OUT045,2002,1.0,1.0,1.0,3635.268
FDT12,6.215,1.0,0.049621701,0.0,226.1062,OUT046,1997,2.0,0.0,1.0,4739.8302
FDF12,8.235,0.0,0.08235926,0.0,147.6076,OUT013,1987,0.0,2.0,1.0,3103.9596
NCQ54,12.857645184136183,0.0,0.012481638,9.0,168.3474,OUT027,1985,1.0,2.0,3.0,5221.8694
FDU10,10.1,1.0,0.045653999,13.0,35.6848,OUT013,1987,0.0,2.0,1.0,633.8416
NCK53,11.6,0.0,0.037734334,8.0,98.1042,OUT018,2009,1.0,2.0,2.0,2678.5134
FDB51,6.92,0.0,0.038454076,4.0,61.5852,OUT046,1997,2.0,0.0,1.0,813.6076
FDT10,16.7,1.0,0.062395455,13.0,57.6562,OUT017,2007,1.0,1.0,1.0,533.3058
NCU53,5.485,0.0,0.042716235,8.0,164.8842,OUT013,1987,0.0,2.0,1.0,2155.1946
FDJ40,13.6,1.0,0.049547993,5.0,108.6912,OUT013,1987,0.0,2.0,1.0,2402.2064
NCQ05,12.857645184136183,0.0,0.037829469,8.0,151.0708,OUT019,1985,2.0,0.0,0.0,451.4124
FDV15,10.3,0.0,0.146172453,10.0,103.3648,OUT046,1997,2.0,0.0,1.0,3219.8088
FDD41,6.765,1.0,0.08739577,5.0,105.3306,OUT049,1999,1.0,0.0,1.0,836.2448
FDT20,10.5,0.0,0.041479396,6.0,36.8164,OUT045,2002,1.0,1.0,1.0,772.328
FDM44,12.5,0.0,0.031023835,6.0,104.099,OUT013,1987,0.0,2.0,1.0,309.597
FDG21,17.35,1.0,0.0,12.0,150.205,OUT045,2002,1.0,1.0,1.0,5992.2
DRZ11,8.85,1.0,0.112893431,14.0,123.3388,OUT045,2002,1.0,1.0,1.0,2972.1312
FDC59,16.7,1.0,0.054851438,15.0,64.4168,OUT018,2009,1.0,2.0,2.0,830.9184
NCD43,8.85,0.0,0.016052446,9.0,106.7964,OUT045,2002,1.0,1.0,1.0,1367.5532
DRL49,13.15,0.0,0.094450618,14.0,141.4812,OUT010,1998,1.0,2.0,0.0,284.9624
NCE07,8.18,0.0,0.02197698,9.0,140.6154,OUT010,1998,1.0,2.0,0.0,425.4462
FDM02,12.5,1.0,0.074152133,3.0,88.6198,OUT017,2007,1.0,1.0,1.0,1395.5168
DRJ49,6.865,0.0,0.014072399,14.0,127.3652,OUT017,2007,1.0,1.0,1.0,1679.1476
FDY25,12.0,0.0,0.034112833,3.0,180.1976,OUT018,2009,1.0,2.0,2.0,3984.1472
DRH39,12.857645184136183,0.0,0.0,4.0,75.967,OUT019,1985,2.0,0.0,0.0,153.134
FDB09,12.857645184136183,0.0,0.100493148,6.0,123.1046,OUT019,1985,2.0,0.0,0.0,124.5046
FDM38,5.885,1.0,0.092771309,3.0,54.1982,OUT046,1997,2.0,0.0,1.0,999.3658
FDY22,16.5,1.0,0.159690469,13.0,142.4128,OUT035,2004,2.0,1.0,1.0,575.2512
FDP48,7.52,1.0,0.044272226,0.0,181.395,OUT017,2007,1.0,1.0,1.0,2563.33
NCT05,10.895,0.0,0.020934413,8.0,256.5672,OUT013,1987,0.0,2.0,1.0,4090.6752
NCS06,7.935,0.0,0.0,9.0,263.691,OUT046,1997,2.0,0.0,1.0,788.973
FDD47,7.6,1.0,0.142632186,15.0,172.3448,OUT049,1999,1.0,0.0,1.0,4431.5648
FDZ49,11.0,1.0,0.13341564,3.0,218.7798,OUT045,2002,1.0,1.0,1.0,2203.798
FDW59,13.15,0.0,0.020711996,1.0,82.7566,OUT035,2004,2.0,1.0,1.0,1691.132
DRO47,10.195,0.0,0.112399145,7.0,111.686,OUT049,1999,1.0,0.0,1.0,2263.72
FDR46,16.85,0.0,0.139700397,13.0,147.776,OUT045,2002,1.0,1.0,1.0,2490.092
FDY59,8.195,0.0,0.031377308,0.0,93.6462,OUT013,1987,0.0,2.0,1.0,925.462
NCU05,11.8,0.0,0.058855357,8.0,79.1618,OUT045,2002,1.0,1.0,1.0,2336.2922
DRJ25,14.6,0.0,0.151180862,14.0,47.5692,OUT018,2009,1.0,2.0,2.0,443.4228
FDU28,19.2,1.0,0.09391835,5.0,189.8214,OUT046,1997,2.0,0.0,1.0,942.107
FDL50,12.15,1.0,0.042378864,3.0,125.4046,OUT049,1999,1.0,0.0,1.0,1867.569
FDA43,10.895,0.0,0.064939211,6.0,194.1794,OUT018,2009,1.0,2.0,2.0,2340.9528
FDD08,12.857645184136183,0.0,0.035183156,6.0,37.8506,OUT027,1985,1.0,2.0,3.0,417.4566
FDJ57,7.42,1.0,0.021661527,12.0,187.7582,OUT018,2009,1.0,2.0,2.0,2600.6148
